pattern,eat,absorbPartsNum,Time-consuming
decay,0.02,0,70.19999999999969
decay,0.02,0,70.49999999999969
decay,0.02,0,70.79999999999968
decay,0.02,0,71.09999999999968
decay,0.02,0,71.39999999999968
decay,0.02,0,71.69999999999968
decay,0.02,0,71.99999999999967
decay,0.02,0,72.29999999999967
decay,0.02,0,72.59999999999967
decay,0.02,0,72.89999999999966
decay,0.02,0,73.19999999999966
decay,0.02,0,73.49999999999966
decay,0.02,0,73.79999999999966
decay,0.02,0,74.09999999999965
decay,0.02,0,74.39999999999965
decay,0.02,0,74.69999999999965
decay,0.02,0,74.99999999999964
decay,0.02,0,75.29999999999964
decay,0.02,0,75.59999999999964
decay,0.02,0,75.89999999999964
decay,0.02,0,76.19999999999963
decay,0.02,0,76.49999999999963
decay,0.02,0,76.79999999999963
decay,0.02,0,77.09999999999962
decay,0.02,0,77.39999999999962
decay,0.02,0,77.69999999999962
decay,0.02,0,77.99999999999962
decay,0.02,0,78.29999999999961
decay,0.02,0,78.59999999999961
decay,0.02,0,78.89999999999961
decay,0.02,0,79.1999999999996
decay,0.02,0,79.4999999999996
decay,0.02,0,79.7999999999996
decay,0.02,0,80.0999999999996
decay,0.02,0,80.3999999999996
decay,0.02,0,80.69999999999959
decay,0.02,0,80.99999999999959
decay,0.02,0,81.29999999999959
decay,0.02,0,81.59999999999958
decay,0.02,0,81.89999999999958
decay,0.02,0,82.19999999999958
decay,0.02,0,82.49999999999957
decay,0.02,0,82.79999999999957
decay,0.02,0,83.09999999999957
decay,0.02,0,83.39999999999957
decay,0.02,0,83.69999999999956
decay,0.02,0,83.99999999999956
decay,0.02,0,84.29999999999956
decay,0.02,0,84.59999999999955
decay,0.02,0,84.89999999999955
decay,0.02,0,85.19999999999955
decay,0.02,0,85.49999999999955
decay,0.02,0,85.79999999999954
decay,0.02,0,86.09999999999954
decay,0.02,0,86.39999999999954
decay,0.02,0,86.69999999999953
decay,0.02,0,86.99999999999953
decay,0.02,0,87.29999999999953
decay,0.02,0,87.59999999999953
decay,0.02,0,87.89999999999952
decay,0.02,0,88.19999999999952
decay,0.02,0,88.49999999999952
decay,0.02,0,88.79999999999951
decay,0.02,0,89.09999999999951
decay,0.02,0,89.39999999999951
decay,0.02,0,89.6999999999995
decay,0.02,0,89.9999999999995
decay,0.02,0,90.2999999999995
decay,0.02,0,90.5999999999995
decay,0.02,0,90.8999999999995
decay,0.02,0,91.19999999999949
decay,0.02,0,91.49999999999949
decay,0.02,0,91.79999999999949
decay,0.02,0,92.09999999999948
decay,0.02,0,92.39999999999948
decay,0.02,0,92.69999999999948
decay,0.02,0,92.99999999999947
decay,0.02,0,93.29999999999947
decay,0.02,0,93.59999999999947
decay,0.02,0,93.89999999999947
decay,0.02,0,94.19999999999946
decay,0.02,0,94.49999999999946
decay,0.02,0,94.79999999999946
decay,0.02,0,95.09999999999945
decay,0.02,0,95.39999999999945
decay,0.02,0,95.69999999999945
decay,0.02,0,95.99999999999945
decay,0.02,0,96.29999999999944
decay,0.02,0,96.59999999999944
decay,0.02,0,96.89999999999944
decay,0.02,0,97.19999999999943
decay,0.02,0,97.49999999999943
decay,0.02,0,97.79999999999943
decay,0.02,0,98.09999999999943
decay,0.02,0,98.39999999999942
decay,0.02,0,98.69999999999942
decay,0.02,0,98.99999999999942
decay,0.02,0,99.29999999999941
decay,0.02,0,99.59999999999941
decay,0.02,0,99.89999999999941
decay,0.02,0,100.1999999999994
decay,0.02,0,100.4999999999994
decay,0.02,0,100.7999999999994
decay,0.02,0,101.0999999999994
decay,0.02,0,101.3999999999994
decay,0.02,0,101.69999999999939
decay,0.02,0,101.99999999999939
decay,0.02,0,102.29999999999939
decay,0.02,0,102.59999999999938
decay,0.02,0,102.89999999999938
decay,0.02,0,103.19999999999938
decay,0.02,0,103.49999999999937
decay,0.02,0,103.79999999999937
decay,0.02,0,104.09999999999937
decay,0.02,0,104.39999999999937
decay,0.02,0,104.69999999999936
decay,0.02,0,104.99999999999936
decay,0.02,0,105.29999999999936
decay,0.02,0,105.59999999999935
decay,0.02,0,105.89999999999935
decay,0.02,0,106.19999999999935
decay,0.02,0,106.49999999999935
decay,0.02,0,106.79999999999934
decay,0.02,0,107.09999999999934
decay,0.02,0,107.39999999999934
decay,0.02,0,107.69999999999933
decay,0.02,0,107.99999999999933
decay,0.02,0,108.29999999999933
decay,0.02,0,108.59999999999933
decay,0.02,0,108.89999999999932
decay,0.02,0,109.19999999999932
decay,0.02,0,109.49999999999932
decay,0.02,0,109.79999999999932
decay,0.02,0,110.09999999999931
decay,0.02,0,110.39999999999931
decay,0.02,0,110.6999999999993
decay,0.02,0,110.9999999999993
decay,0.02,0,111.2999999999993
decay,0.02,0,111.5999999999993
decay,0.02,0,111.8999999999993
decay,0.02,0,112.19999999999929
decay,0.02,0,112.49999999999929
decay,0.02,0,112.79999999999929
decay,0.02,0,113.09999999999928
decay,0.02,0,113.39999999999928
decay,0.02,0,113.69999999999928
decay,0.02,0,113.99999999999928
decay,0.02,0,114.29999999999927
decay,0.02,0,114.59999999999927
decay,0.02,0,114.89999999999927
decay,0.02,0,115.19999999999926
decay,0.02,0,115.49999999999926
decay,0.02,0,115.79999999999926
decay,0.02,0,116.09999999999926
decay,0.02,0,116.39999999999925
decay,0.02,0,116.69999999999925
decay,0.02,0,116.99999999999925
decay,0.02,0,117.29999999999924
decay,0.02,0,117.59999999999924
decay,0.02,0,117.89999999999924
decay,0.02,0,118.19999999999924
decay,0.02,0,118.49999999999923
decay,0.02,0,118.79999999999923
decay,0.02,0,119.09999999999923
decay,0.02,0,119.39999999999922
decay,0.02,0,119.69999999999922
decay,0.02,0,119.99999999999922
decay,0.02,0,120.29999999999922
decay,0.02,0,120.59999999999921
decay,0.02,0,120.89999999999921
decay,0.02,0,121.1999999999992
decay,0.02,0,121.4999999999992
decay,0.02,0,121.7999999999992
decay,0.02,0,122.0999999999992
decay,0.02,0,122.3999999999992
decay,0.02,0,122.69999999999919
decay,0.02,0,122.99999999999919
decay,0.02,0,123.29999999999919
decay,0.02,0,123.59999999999918
decay,0.02,0,123.89999999999918
decay,0.02,0,124.19999999999918
decay,0.02,0,124.49999999999918
decay,0.02,0,124.79999999999917
decay,0.02,0,125.09999999999917
decay,0.02,0,125.39999999999917
decay,0.02,0,125.69999999999916
decay,0.02,0,125.99999999999916
decay,0.02,0,126.29999999999916
decay,0.02,0,126.59999999999916
decay,0.02,0,126.89999999999915
decay,0.02,0,127.19999999999915
decay,0.02,0,127.49999999999915
decay,0.02,0,127.79999999999914
decay,0.02,0,128.09999999999914
decay,0.02,0,128.39999999999915
decay,0.02,0,128.69999999999916
decay,0.02,0,128.99999999999918
decay,0.02,0,129.2999999999992
decay,0.02,0,129.5999999999992
decay,0.02,0,129.8999999999992
decay,0.02,0,130.19999999999922
decay,0.02,0,130.49999999999923
decay,0.02,0,130.79999999999924
decay,0.02,0,131.09999999999926
decay,0.02,0,131.39999999999927
decay,0.02,0,131.69999999999928
decay,0.02,0,131.9999999999993
decay,0.02,0,132.2999999999993
decay,0.02,0,132.5999999999993
decay,0.02,0,132.89999999999932
decay,0.02,0,133.19999999999933
decay,0.02,0,133.49999999999935
decay,0.02,0,133.79999999999936
decay,0.02,0,134.09999999999937
decay,0.02,0,134.39999999999938
decay,0.02,0,134.6999999999994
decay,0.02,0,134.9999999999994
decay,0.02,0,135.29999999999941
decay,0.02,0,135.59999999999943
decay,0.02,0,135.89999999999944
decay,0.02,0,136.19999999999945
decay,0.02,0,136.49999999999946
decay,0.02,0,136.79999999999947
decay,0.02,0,137.09999999999948
decay,0.02,0,137.3999999999995
decay,0.02,0,137.6999999999995
decay,0.02,0,137.99999999999952
decay,0.02,0,138.29999999999953
decay,0.02,0,138.59999999999954
decay,0.02,0,138.89999999999955
decay,0.02,0,139.19999999999956
decay,0.02,0,139.49999999999957
decay,0.02,0,139.79999999999959
decay,0.02,0,140.0999999999996
decay,0.02,0,140.3999999999996
decay,0.02,0,140.69999999999962
decay,0.02,0,140.99999999999963
decay,0.02,0,141.29999999999964
decay,0.02,0,141.59999999999965
decay,0.02,0,141.89999999999966
decay,0.02,0,142.19999999999968
decay,0.02,0,142.4999999999997
decay,0.02,0,142.7999999999997
decay,0.02,0,143.0999999999997
decay,0.02,0,143.39999999999972
decay,0.02,0,143.69999999999973
decay,0.02,0,143.99999999999974
decay,0.02,0,144.29999999999976
decay,0.02,0,144.59999999999977
decay,0.02,0,144.89999999999978
decay,0.02,0,145.1999999999998
decay,0.02,0,145.4999999999998
decay,0.02,0,145.7999999999998
decay,0.02,0,146.09999999999982
decay,0.02,0,146.39999999999984
decay,0.02,0,146.69999999999985
decay,0.02,0,146.99999999999986
decay,0.02,0,147.29999999999987
decay,0.02,0,147.59999999999988
decay,0.02,0,147.8999999999999
decay,0.02,0,148.1999999999999
decay,0.02,0,148.49999999999991
decay,0.02,0,148.79999999999993
decay,0.02,0,149.09999999999994
decay,0.02,0,149.39999999999995
decay,0.02,0,149.69999999999996
decay,0.02,0,149.99999999999997
decay,0.02,0,150.29999999999998
decay,0.02,0,150.6
decay,0.02,0,150.9
decay,0.02,0,151.20000000000002
decay,0.02,0,151.50000000000003
decay,0.02,0,151.80000000000004
decay,0.02,0,152.10000000000005
decay,0.02,0,152.40000000000006
decay,0.02,0,152.70000000000007
decay,0.02,0,153.00000000000009
decay,0.02,0,153.3000000000001
decay,0.02,0,153.6000000000001
decay,0.02,0,153.90000000000012
decay,0.02,0,154.20000000000013
decay,0.02,0,154.50000000000014
decay,0.02,0,154.80000000000015
decay,0.02,0,155.10000000000016
decay,0.02,0,155.40000000000018
decay,0.02,0,155.7000000000002
decay,0.02,0,156.0000000000002
decay,0.02,0,156.3000000000002
decay,0.02,0,156.60000000000022
decay,0.02,0,156.90000000000023
decay,0.02,0,157.20000000000024
decay,0.02,0,157.50000000000026
decay,0.02,0,157.80000000000027
decay,0.02,0,158.10000000000028
decay,0.02,0,158.4000000000003
decay,0.02,0,158.7000000000003
decay,0.02,0,159.0000000000003
decay,0.02,0,159.30000000000032
decay,0.02,0,159.60000000000034
decay,0.02,0,159.90000000000035
decay,0.02,0,160.20000000000036
decay,0.02,0,160.50000000000037
decay,0.02,0,160.80000000000038
decay,0.02,0,161.1000000000004
decay,0.02,0,161.4000000000004
decay,0.02,0,161.70000000000041
decay,0.02,0,162.00000000000043
decay,0.02,0,162.30000000000044
decay,0.02,0,162.60000000000045
decay,0.02,0,162.90000000000046
decay,0.02,0,163.20000000000047
decay,0.02,0,163.50000000000048
decay,0.02,0,163.8000000000005
decay,0.02,0,164.1000000000005
decay,0.02,0,164.40000000000052
decay,0.02,0,164.70000000000053
decay,0.02,0,165.00000000000054
decay,0.02,0,165.30000000000055
decay,0.02,0,165.60000000000056
decay,0.02,0,165.90000000000057
decay,0.02,0,166.20000000000059
decay,0.02,0,166.5000000000006
decay,0.02,0,166.8000000000006
decay,0.02,0,167.10000000000062
decay,0.02,0,167.40000000000063
decay,0.02,0,167.70000000000064
decay,0.02,0,168.00000000000065
decay,0.02,0,168.30000000000067
decay,0.02,0,168.60000000000068
decay,0.02,0,168.9000000000007
decay,0.02,0,169.2000000000007
decay,0.02,0,169.5000000000007
decay,0.02,0,169.80000000000072
decay,0.02,0,170.10000000000073
decay,0.02,0,170.40000000000074
decay,0.02,0,170.70000000000076
decay,0.02,0,171.00000000000077
decay,0.02,0,171.30000000000078
decay,0.02,0,171.6000000000008
decay,0.02,0,171.9000000000008
decay,0.02,0,172.2000000000008
decay,0.02,0,172.50000000000082
decay,0.02,0,172.80000000000084
decay,0.02,0,173.10000000000085
decay,0.02,0,173.40000000000086
decay,0.02,0,173.70000000000087
decay,0.02,0,174.00000000000088
decay,0.02,0,174.3000000000009
decay,0.02,0,174.6000000000009
decay,0.02,0,174.90000000000092
decay,0.02,0,175.20000000000093
decay,0.02,0,175.50000000000094
decay,0.02,0,175.80000000000095
decay,0.02,0,176.10000000000096
decay,0.02,0,176.40000000000097
decay,0.02,0,176.70000000000098
decay,0.02,0,177.000000000001
decay,0.02,0,177.300000000001
decay,0.02,0,177.60000000000102
decay,0.02,0,177.90000000000103
decay,0.02,0,178.20000000000104
decay,0.02,0,178.50000000000105
decay,0.02,0,178.80000000000106
decay,0.02,0,179.10000000000107
decay,0.02,0,179.40000000000109
decay,0.02,0,179.7000000000011
decay,0.02,0,180.0000000000011
decay,0.02,0,180.30000000000112
decay,0.02,0,180.60000000000113
decay,0.02,0,180.90000000000114
decay,0.02,0,181.20000000000115
decay,0.02,0,181.50000000000117
decay,0.02,0,181.80000000000118
decay,0.02,0,182.1000000000012
decay,0.02,0,182.4000000000012
decay,0.02,0,182.7000000000012
decay,0.02,0,183.00000000000122
decay,0.02,0,183.30000000000123
decay,0.02,0,183.60000000000124
decay,0.02,0,183.90000000000126
decay,0.02,0,184.20000000000127
decay,0.02,0,184.50000000000128
decay,0.02,0,184.8000000000013
decay,0.02,0,185.1000000000013
decay,0.02,0,185.4000000000013
decay,0.02,0,185.70000000000132
decay,0.02,0,186.00000000000134
decay,0.02,0,186.30000000000135
decay,0.02,0,186.60000000000136
decay,0.02,0,186.90000000000137
decay,0.02,0,187.20000000000138
decay,0.02,0,187.5000000000014
decay,0.02,0,187.8000000000014
decay,0.02,0,188.10000000000142
decay,0.02,0,188.40000000000143
decay,0.02,0,188.70000000000144
decay,0.02,0,189.00000000000145
decay,0.02,0,189.30000000000146
decay,0.02,0,189.60000000000147
decay,0.02,0,189.90000000000148
decay,0.02,0,190.2000000000015
decay,0.02,0,190.5000000000015
decay,0.02,0,190.80000000000152
decay,0.02,0,191.10000000000153
decay,0.02,0,191.40000000000154
decay,0.02,1,191.70000000000155
decay,0.02,0,192.00000000000156
decay,0.02,0,192.30000000000157
decay,0.02,0,192.6000000000016
decay,0.02,0,192.9000000000016
decay,0.02,0,193.2000000000016
decay,0.02,0,193.50000000000162
decay,0.02,0,193.80000000000163
decay,0.02,0,194.10000000000164
decay,0.02,0,194.40000000000165
decay,0.02,0,194.70000000000167
decay,0.02,0,195.00000000000168
decay,0.02,0,195.3000000000017
decay,0.02,0,195.6000000000017
decay,0.02,0,195.9000000000017
decay,0.02,0,196.20000000000172
decay,0.02,0,196.50000000000173
decay,0.02,0,196.80000000000175
decay,0.02,0,197.10000000000176
decay,0.02,0,197.40000000000177
decay,0.02,0,197.70000000000178
decay,0.02,0,198.0000000000018
decay,0.02,0,198.3000000000018
decay,0.02,0,198.6000000000018
decay,0.02,0,198.90000000000182
decay,0.02,0,199.20000000000184
decay,0.02,0,199.50000000000185
decay,0.02,0,199.80000000000186
decay,0.02,0,200.10000000000187
decay,0.02,0,200.40000000000188
decay,0.02,0,200.7000000000019
decay,0.02,0,201.0000000000019
decay,0.02,0,201.30000000000192
decay,0.02,0,201.60000000000193
decay,0.02,0,201.90000000000194
decay,0.02,0,202.20000000000195
decay,0.02,1,202.50000000000196
decay,0.02,0,202.80000000000197
decay,0.02,0,203.10000000000198
decay,0.02,1,203.400000000002
decay,0.02,0,203.700000000002
decay,0.02,0,204.00000000000202
decay,0.02,0,204.30000000000203
decay,0.02,0,204.60000000000204
decay,0.02,0,204.90000000000205
decay,0.02,0,205.20000000000206
decay,0.02,0,205.50000000000207
decay,0.02,0,205.8000000000021
decay,0.02,0,206.1000000000021
decay,0.02,0,206.4000000000021
decay,0.02,0,206.70000000000212
decay,0.02,0,207.00000000000213
decay,0.02,0,207.30000000000214
decay,0.02,0,207.60000000000215
decay,0.02,0,207.90000000000217
decay,0.02,0,208.20000000000218
decay,0.02,0,208.5000000000022
decay,0.02,0,208.8000000000022
decay,0.02,1,209.1000000000022
decay,0.02,0,209.40000000000222
decay,0.02,0,209.70000000000223
decay,0.02,0,210.00000000000225
decay,0.02,0,210.30000000000226
decay,0.02,0,210.60000000000227
decay,0.02,0,210.90000000000228
decay,0.02,0,211.2000000000023
decay,0.02,0,211.5000000000023
decay,0.02,0,211.8000000000023
decay,0.02,0,212.10000000000232
decay,0.02,0,212.40000000000234
decay,0.02,1,212.70000000000235
decay,0.02,0,213.00000000000236
decay,0.02,0,213.30000000000237
decay,0.02,0,213.60000000000238
decay,0.02,0,213.9000000000024
decay,0.02,0,214.2000000000024
decay,0.02,0,214.50000000000242
decay,0.02,0,214.80000000000243
decay,0.02,0,215.10000000000244
decay,0.02,0,215.40000000000245
decay,0.02,0,215.70000000000246
decay,0.02,0,216.00000000000247
decay,0.02,0,216.30000000000248
decay,0.02,0,216.6000000000025
decay,0.02,0,216.9000000000025
decay,0.02,0,217.20000000000252
decay,0.02,0,217.50000000000253
decay,0.02,0,217.80000000000254
decay,0.02,0,218.10000000000255
decay,0.02,0,218.40000000000256
decay,0.02,0,218.70000000000258
decay,0.02,0,219.0000000000026
decay,0.02,0,219.3000000000026
decay,0.02,0,219.6000000000026
decay,0.02,0,219.90000000000262
decay,0.02,0,220.20000000000263
decay,0.02,0,220.50000000000264
decay,0.02,0,220.80000000000265
decay,0.02,0,221.10000000000267
decay,0.02,0,221.40000000000268
decay,0.02,1,221.7000000000027
decay,0.02,0,222.0000000000027
decay,0.02,0,222.3000000000027
decay,0.02,0,222.60000000000272
decay,0.02,0,222.90000000000273
decay,0.02,0,223.20000000000275
decay,0.02,0,223.50000000000276
decay,0.02,0,223.80000000000277
decay,0.02,0,224.10000000000278
decay,0.02,0,224.4000000000028
decay,0.02,0,224.7000000000028
decay,0.02,1,225.0000000000028
decay,0.02,0,225.30000000000283
decay,0.02,1,225.60000000000284
decay,0.02,0,225.90000000000285
decay,0.02,0,226.20000000000286
decay,0.02,0,226.50000000000287
decay,0.02,1,226.80000000000288
decay,0.02,0,227.1000000000029
decay,0.02,1,227.4000000000029
decay,0.02,0,227.70000000000292
decay,0.02,0,228.00000000000293
decay,0.02,0,228.30000000000294
decay,0.02,2,228.60000000000295
decay,0.02,0,228.90000000000296
decay,0.02,1,229.20000000000297
decay,0.02,1,229.50000000000298
decay,0.02,0,229.800000000003
decay,0.02,0,230.100000000003
decay,0.02,0,230.40000000000302
decay,0.02,0,230.70000000000303
decay,0.02,0,231.00000000000304
decay,0.02,0,231.30000000000305
decay,0.02,0,231.60000000000306
decay,0.02,1,231.90000000000308
decay,0.02,0,232.2000000000031
decay,0.02,2,232.5000000000031
decay,0.02,1,232.8000000000031
decay,0.02,0,233.10000000000312
decay,0.02,2,233.40000000000313
decay,0.02,0,233.70000000000314
decay,0.02,1,234.00000000000315
decay,0.02,0,234.30000000000317
decay,0.02,0,234.60000000000318
decay,0.02,2,234.9000000000032
decay,0.02,0,235.2000000000032
decay,0.02,0,235.5000000000032
decay,0.02,0,235.80000000000322
decay,0.02,0,236.10000000000323
decay,0.02,0,236.40000000000325
decay,0.02,0,236.70000000000326
decay,0.02,0,237.00000000000327
decay,0.02,1,237.30000000000328
decay,0.02,0,237.6000000000033
decay,0.02,0,237.9000000000033
decay,0.02,1,238.2000000000033
decay,0.02,1,238.50000000000333
decay,0.02,0,238.80000000000334
decay,0.02,1,239.10000000000335
decay,0.02,0,239.40000000000336
decay,0.02,0,239.70000000000337
decay,0.02,0,240.00000000000338
decay,0.02,0,240.3000000000034
decay,0.02,1,240.6000000000034
decay,0.02,1,240.90000000000342
decay,0.02,1,241.20000000000343
decay,0.02,0,241.50000000000344
decay,0.02,0,241.80000000000345
decay,0.02,0,242.10000000000346
decay,0.02,0,242.40000000000347
decay,0.02,1,242.70000000000348
decay,0.02,0,243.0000000000035
decay,0.02,1,243.3000000000035
decay,0.02,1,243.60000000000352
decay,0.02,1,243.90000000000353
decay,0.02,2,244.20000000000354
decay,0.02,1,244.50000000000355
decay,0.02,0,244.80000000000356
decay,0.02,2,245.10000000000358
decay,0.02,0,245.4000000000036
decay,0.02,0,245.7000000000036
decay,0.02,0,246.0000000000036
decay,0.02,0,246.30000000000362
decay,0.02,0,246.60000000000363
decay,0.02,1,246.90000000000364
