group,pattern,eat,absorbPartsNum,Time-consuming
4,decay,0.1,0,2.1
4,decay,0.1,0,2.4
4,decay,0.1,0,2.6999999999999997
4,decay,0.1,0,2.9999999999999996
4,decay,0.1,0,3.2999999999999994
4,decay,0.1,0,3.599999999999999
4,decay,0.1,0,3.899999999999999
4,decay,0.1,0,4.199999999999999
4,decay,0.1,0,4.499999999999999
4,decay,0.1,0,4.799999999999999
4,decay,0.1,0,5.099999999999999
4,decay,0.1,0,5.399999999999999
4,decay,0.1,0,5.699999999999998
4,decay,0.1,0,5.999999999999998
4,decay,0.1,0,6.299999999999998
4,decay,0.1,0,6.599999999999998
4,decay,0.1,0,6.899999999999998
4,decay,0.1,0,7.1999999999999975
4,decay,0.1,0,7.499999999999997
4,decay,0.1,0,7.799999999999997
4,decay,0.1,0,8.099999999999998
4,decay,0.1,0,8.399999999999999
4,decay,0.1,0,8.7
4,decay,0.1,0,9.0
4,decay,0.1,0,9.3
4,decay,0.1,0,9.600000000000001
4,decay,0.1,0,9.900000000000002
4,decay,0.1,0,10.200000000000003
4,decay,0.1,0,10.500000000000004
4,decay,0.1,0,10.800000000000004
4,decay,0.1,0,11.100000000000005
4,decay,0.1,0,11.400000000000006
4,decay,0.1,0,11.700000000000006
4,decay,0.1,0,12.000000000000007
4,decay,0.1,0,12.300000000000008
4,decay,0.1,0,12.600000000000009
4,decay,0.1,0,12.90000000000001
4,decay,0.1,0,13.20000000000001
4,decay,0.1,0,13.50000000000001
4,decay,0.1,0,13.800000000000011
4,decay,0.1,0,14.100000000000012
4,decay,0.1,0,14.400000000000013
4,decay,0.1,0,14.700000000000014
4,decay,0.1,0,15.000000000000014
4,decay,0.1,0,15.300000000000015
4,decay,0.1,0,15.600000000000016
4,decay,0.1,0,15.900000000000016
4,decay,0.1,0,16.200000000000017
4,decay,0.1,0,16.500000000000018
4,decay,0.1,0,16.80000000000002
4,decay,0.1,0,17.10000000000002
4,decay,0.1,0,17.40000000000002
4,decay,0.1,0,17.70000000000002
4,decay,0.1,0,18.00000000000002
4,decay,0.1,0,18.300000000000022
4,decay,0.1,0,18.600000000000023
4,decay,0.1,0,18.900000000000023
4,decay,0.1,0,19.200000000000024
4,decay,0.1,0,19.500000000000025
4,decay,0.1,0,19.800000000000026
4,decay,0.1,0,20.100000000000026
4,decay,0.1,0,20.400000000000027
4,decay,0.1,0,20.700000000000028
4,decay,0.1,0,21.00000000000003
4,decay,0.1,0,21.30000000000003
4,decay,0.1,0,21.60000000000003
4,decay,0.1,0,21.90000000000003
4,decay,0.1,0,22.20000000000003
4,decay,0.1,0,22.500000000000032
4,decay,0.1,0,22.800000000000033
4,decay,0.1,0,23.100000000000033
4,decay,0.1,0,23.400000000000034
4,decay,0.1,0,23.700000000000035
4,decay,0.1,0,24.000000000000036
4,decay,0.1,0,24.300000000000036
4,decay,0.1,0,24.600000000000037
4,decay,0.1,0,24.900000000000038
4,decay,0.1,0,25.20000000000004
4,decay,0.1,0,25.50000000000004
4,decay,0.1,0,25.80000000000004
4,decay,0.1,0,26.10000000000004
4,decay,0.1,0,26.40000000000004
4,decay,0.1,0,26.700000000000042
4,decay,0.1,0,27.000000000000043
4,decay,0.1,0,27.300000000000043
4,decay,0.1,0,27.600000000000044
4,decay,0.1,0,27.900000000000045
4,decay,0.1,0,28.200000000000045
4,decay,0.1,0,28.500000000000046
4,decay,0.1,0,28.800000000000047
4,decay,0.1,0,29.100000000000048
4,decay,0.1,0,29.40000000000005
4,decay,0.1,0,29.70000000000005
4,decay,0.1,0,30.00000000000005
4,decay,0.1,0,30.30000000000005
4,decay,0.1,0,30.60000000000005
4,decay,0.1,0,30.900000000000052
4,decay,0.1,0,31.200000000000053
4,decay,0.1,0,31.500000000000053
4,decay,0.1,0,31.800000000000054
4,decay,0.1,0,32.10000000000005
4,decay,0.1,0,32.40000000000005
4,decay,0.1,0,32.700000000000045
4,decay,0.1,0,33.00000000000004
4,decay,0.1,0,33.30000000000004
4,decay,0.1,0,33.60000000000004
4,decay,0.1,0,33.900000000000034
4,decay,0.1,0,34.20000000000003
4,decay,0.1,0,34.50000000000003
4,decay,0.1,0,34.800000000000026
4,decay,0.1,0,35.10000000000002
4,decay,0.1,0,35.40000000000002
4,decay,0.1,0,35.70000000000002
4,decay,0.1,0,36.000000000000014
4,decay,0.1,0,36.30000000000001
4,decay,0.1,0,36.60000000000001
4,decay,0.1,0,36.900000000000006
4,decay,0.1,0,37.2
4,decay,0.1,0,37.5
4,decay,0.1,0,37.8
4,decay,0.1,0,38.099999999999994
4,decay,0.1,0,38.39999999999999
4,decay,0.1,0,38.69999999999999
4,decay,0.1,0,38.999999999999986
4,decay,0.1,0,39.29999999999998
4,decay,0.1,0,39.59999999999998
4,decay,0.1,0,39.89999999999998
4,decay,0.1,0,40.199999999999974
4,decay,0.1,0,40.49999999999997
4,decay,0.1,0,40.79999999999997
4,decay,0.1,0,41.099999999999966
4,decay,0.1,0,41.39999999999996
4,decay,0.1,0,41.69999999999996
4,decay,0.1,0,41.99999999999996
4,decay,0.1,0,42.299999999999955
4,decay,0.1,0,42.59999999999995
4,decay,0.1,0,42.89999999999995
4,decay,0.1,0,43.199999999999946
4,decay,0.1,0,43.49999999999994
4,decay,0.1,0,43.79999999999994
4,decay,0.1,0,44.09999999999994
4,decay,0.1,0,44.399999999999935
4,decay,0.1,0,44.69999999999993
4,decay,0.1,0,44.99999999999993
4,decay,0.1,0,45.299999999999926
4,decay,0.1,0,45.59999999999992
4,decay,0.1,0,45.89999999999992
4,decay,0.1,0,46.19999999999992
4,decay,0.1,0,46.499999999999915
4,decay,0.1,0,46.79999999999991
4,decay,0.1,0,47.09999999999991
4,decay,0.1,0,47.399999999999906
4,decay,0.1,0,47.6999999999999
4,decay,0.1,0,47.9999999999999
4,decay,0.1,0,48.2999999999999
4,decay,0.1,0,48.599999999999895
4,decay,0.1,0,48.89999999999989
4,decay,0.1,0,49.19999999999989
4,decay,0.1,0,49.499999999999886
4,decay,0.1,0,49.79999999999988
4,decay,0.1,0,50.09999999999988
4,decay,0.1,0,50.39999999999988
4,decay,0.1,0,50.699999999999875
4,decay,0.1,0,50.99999999999987
4,decay,0.1,0,51.29999999999987
4,decay,0.1,0,51.599999999999866
4,decay,0.1,0,51.899999999999864
4,decay,0.1,0,52.19999999999986
4,decay,0.1,0,52.49999999999986
4,decay,0.1,0,52.799999999999855
4,decay,0.1,0,53.09999999999985
4,decay,0.1,0,53.39999999999985
4,decay,0.1,0,53.69999999999985
4,decay,0.1,0,53.999999999999844
4,decay,0.1,0,54.29999999999984
4,decay,0.1,0,54.59999999999984
4,decay,0.1,0,54.899999999999835
4,decay,0.1,0,55.19999999999983
4,decay,0.1,0,55.49999999999983
4,decay,0.1,0,55.79999999999983
4,decay,0.1,0,56.099999999999824
4,decay,0.1,0,56.39999999999982
4,decay,0.1,0,56.69999999999982
4,decay,0.1,0,56.999999999999815
4,decay,0.1,0,57.29999999999981
4,decay,0.1,0,57.59999999999981
4,decay,0.1,0,57.89999999999981
4,decay,0.1,0,58.199999999999804
4,decay,0.1,0,58.4999999999998
4,decay,0.1,0,58.7999999999998
4,decay,0.1,0,59.099999999999795
4,decay,0.1,0,59.39999999999979
4,decay,0.1,0,59.69999999999979
4,decay,0.1,0,59.99999999999979
4,decay,0.1,0,60.299999999999784
4,decay,0.1,0,60.59999999999978
4,decay,0.1,0,60.89999999999978
4,decay,0.1,0,61.199999999999775
4,decay,0.1,0,61.49999999999977
4,decay,0.1,0,61.79999999999977
4,decay,0.1,0,62.09999999999977
4,decay,0.1,0,62.399999999999764
4,decay,0.1,0,62.69999999999976
4,decay,0.1,0,62.99999999999976
4,decay,0.1,0,63.299999999999756
4,decay,0.1,0,63.59999999999975
4,decay,0.1,0,63.89999999999975
4,decay,0.1,0,64.19999999999975
4,decay,0.1,0,64.49999999999974
4,decay,0.1,0,64.79999999999974
4,decay,0.1,0,65.09999999999974
4,decay,0.1,0,65.39999999999974
4,decay,0.1,0,65.69999999999973
4,decay,0.1,0,65.99999999999973
4,decay,0.1,0,66.29999999999973
4,decay,0.1,0,66.59999999999972
4,decay,0.1,0,66.89999999999972
4,decay,0.1,0,67.19999999999972
4,decay,0.1,0,67.49999999999972
4,decay,0.1,0,67.79999999999971
4,decay,0.1,0,68.09999999999971
4,decay,0.1,0,68.39999999999971
4,decay,0.1,0,68.6999999999997
4,decay,0.1,0,68.9999999999997
4,decay,0.1,0,69.2999999999997
4,decay,0.1,0,69.5999999999997
4,decay,0.1,0,69.8999999999997
4,decay,0.1,0,70.19999999999969
4,decay,0.1,0,70.49999999999969
4,decay,0.1,0,70.79999999999968
4,decay,0.1,0,71.09999999999968
4,decay,0.1,0,71.39999999999968
4,decay,0.1,0,71.69999999999968
4,decay,0.1,0,71.99999999999967
4,decay,0.1,0,72.29999999999967
4,decay,0.1,0,72.59999999999967
4,decay,0.1,0,72.89999999999966
4,decay,0.1,0,73.19999999999966
4,decay,0.1,0,73.49999999999966
4,decay,0.1,0,73.79999999999966
4,decay,0.1,0,74.09999999999965
4,decay,0.1,0,74.39999999999965
4,decay,0.1,0,74.69999999999965
4,decay,0.1,0,74.99999999999964
4,decay,0.1,0,75.29999999999964
4,decay,0.1,0,75.59999999999964
4,decay,0.1,0,75.89999999999964
4,decay,0.1,0,76.19999999999963
4,decay,0.1,0,76.49999999999963
4,decay,0.1,0,76.79999999999963
4,decay,0.1,0,77.09999999999962
4,decay,0.1,0,77.39999999999962
4,decay,0.1,0,77.69999999999962
4,decay,0.1,0,77.99999999999962
4,decay,0.1,0,78.29999999999961
4,decay,0.1,0,78.59999999999961
4,decay,0.1,0,78.89999999999961
4,decay,0.1,0,79.1999999999996
4,decay,0.1,0,79.4999999999996
4,decay,0.1,0,79.7999999999996
4,decay,0.1,0,80.0999999999996
4,decay,0.1,0,80.3999999999996
4,decay,0.1,0,80.69999999999959
4,decay,0.1,0,80.99999999999959
4,decay,0.1,0,81.29999999999959
4,decay,0.1,0,81.59999999999958
4,decay,0.1,0,81.89999999999958
4,decay,0.1,0,82.19999999999958
4,decay,0.1,0,82.49999999999957
4,decay,0.1,0,82.79999999999957
4,decay,0.1,0,83.09999999999957
4,decay,0.1,0,83.39999999999957
4,decay,0.1,0,83.69999999999956
4,decay,0.1,0,83.99999999999956
4,decay,0.1,0,84.29999999999956
4,decay,0.1,0,84.59999999999955
4,decay,0.1,0,84.89999999999955
4,decay,0.1,0,85.19999999999955
4,decay,0.1,0,85.49999999999955
4,decay,0.1,0,85.79999999999954
4,decay,0.1,0,86.09999999999954
4,decay,0.1,0,86.39999999999954
4,decay,0.1,0,86.69999999999953
4,decay,0.1,0,86.99999999999953
4,decay,0.1,0,87.29999999999953
4,decay,0.1,0,87.59999999999953
4,decay,0.1,0,87.89999999999952
4,decay,0.1,0,88.19999999999952
4,decay,0.1,0,88.49999999999952
4,decay,0.1,0,88.79999999999951
4,decay,0.1,0,89.09999999999951
4,decay,0.1,0,89.39999999999951
4,decay,0.1,0,89.6999999999995
4,decay,0.1,0,89.9999999999995
4,decay,0.1,0,90.2999999999995
4,decay,0.1,0,90.5999999999995
5,decay,0.1,0,0.0
5,decay,0.1,0,0.3
5,decay,0.1,0,0.6
5,decay,0.1,0,0.8999999999999999
5,decay,0.1,0,1.2
5,decay,0.1,0,1.5
5,decay,0.1,0,1.8
5,decay,0.1,0,2.1
5,decay,0.1,0,2.4
5,decay,0.1,0,2.6999999999999997
5,decay,0.1,0,2.9999999999999996
5,decay,0.1,0,3.2999999999999994
5,decay,0.1,0,3.599999999999999
5,decay,0.1,0,3.899999999999999
5,decay,0.1,0,4.199999999999999
5,decay,0.1,0,4.499999999999999
5,decay,0.1,0,4.799999999999999
5,decay,0.1,0,5.099999999999999
5,decay,0.1,0,5.399999999999999
5,decay,0.1,0,5.699999999999998
5,decay,0.1,0,5.999999999999998
5,decay,0.1,0,6.299999999999998
5,decay,0.1,0,6.599999999999998
5,decay,0.1,0,6.899999999999998
5,decay,0.1,0,7.1999999999999975
5,decay,0.1,0,7.499999999999997
5,decay,0.1,0,7.799999999999997
5,decay,0.1,0,8.099999999999998
5,decay,0.1,0,8.399999999999999
5,decay,0.1,0,8.7
5,decay,0.1,0,9.0
5,decay,0.1,0,9.3
5,decay,0.1,0,9.600000000000001
5,decay,0.1,0,9.900000000000002
5,decay,0.1,0,10.200000000000003
5,decay,0.1,0,10.500000000000004
5,decay,0.1,0,10.800000000000004
5,decay,0.1,0,11.100000000000005
5,decay,0.1,0,11.400000000000006
5,decay,0.1,0,11.700000000000006
5,decay,0.1,0,12.000000000000007
5,decay,0.1,0,12.300000000000008
5,decay,0.1,0,12.600000000000009
5,decay,0.1,0,12.90000000000001
5,decay,0.1,0,13.20000000000001
5,decay,0.1,0,13.50000000000001
5,decay,0.1,0,13.800000000000011
5,decay,0.1,0,14.100000000000012
5,decay,0.1,0,14.400000000000013
5,decay,0.1,0,14.700000000000014
5,decay,0.1,0,15.000000000000014
5,decay,0.1,0,15.300000000000015
5,decay,0.1,0,15.600000000000016
5,decay,0.1,0,15.900000000000016
5,decay,0.1,0,16.200000000000017
5,decay,0.1,0,16.500000000000018
5,decay,0.1,0,16.80000000000002
5,decay,0.1,0,17.10000000000002
5,decay,0.1,0,17.40000000000002
5,decay,0.1,0,17.70000000000002
5,decay,0.1,0,18.00000000000002
5,decay,0.1,0,18.300000000000022
5,decay,0.1,0,18.600000000000023
5,decay,0.1,0,18.900000000000023
5,decay,0.1,0,19.200000000000024
5,decay,0.1,0,19.500000000000025
5,decay,0.1,0,19.800000000000026
5,decay,0.1,0,20.100000000000026
5,decay,0.1,0,20.400000000000027
5,decay,0.1,0,20.700000000000028
5,decay,0.1,0,21.00000000000003
5,decay,0.1,0,21.30000000000003
5,decay,0.1,0,21.60000000000003
5,decay,0.1,0,21.90000000000003
5,decay,0.1,0,22.20000000000003
5,decay,0.1,0,22.500000000000032
5,decay,0.1,0,22.800000000000033
5,decay,0.1,0,23.100000000000033
5,decay,0.1,0,23.400000000000034
5,decay,0.1,0,23.700000000000035
5,decay,0.1,0,24.000000000000036
5,decay,0.1,0,24.300000000000036
5,decay,0.1,0,24.600000000000037
5,decay,0.1,0,24.900000000000038
5,decay,0.1,0,25.20000000000004
5,decay,0.1,0,25.50000000000004
5,decay,0.1,0,25.80000000000004
5,decay,0.1,0,26.10000000000004
5,decay,0.1,0,26.40000000000004
5,decay,0.1,0,26.700000000000042
5,decay,0.1,0,27.000000000000043
5,decay,0.1,0,27.300000000000043
5,decay,0.1,0,27.600000000000044
5,decay,0.1,0,27.900000000000045
5,decay,0.1,0,28.200000000000045
5,decay,0.1,0,28.500000000000046
5,decay,0.1,0,28.800000000000047
5,decay,0.1,0,29.100000000000048
5,decay,0.1,0,29.40000000000005
5,decay,0.1,0,29.70000000000005
5,decay,0.1,0,30.00000000000005
5,decay,0.1,0,30.30000000000005
5,decay,0.1,0,30.60000000000005
5,decay,0.1,0,30.900000000000052
5,decay,0.1,0,31.200000000000053
5,decay,0.1,0,31.500000000000053
5,decay,0.1,0,31.800000000000054
5,decay,0.1,0,32.10000000000005
5,decay,0.1,0,32.40000000000005
5,decay,0.1,0,32.700000000000045
5,decay,0.1,0,33.00000000000004
5,decay,0.1,0,33.30000000000004
5,decay,0.1,0,33.60000000000004
5,decay,0.1,0,33.900000000000034
5,decay,0.1,0,34.20000000000003
5,decay,0.1,0,34.50000000000003
5,decay,0.1,0,34.800000000000026
5,decay,0.1,0,35.10000000000002
5,decay,0.1,0,35.40000000000002
5,decay,0.1,0,35.70000000000002
5,decay,0.1,0,36.000000000000014
5,decay,0.1,0,36.30000000000001
5,decay,0.1,0,36.60000000000001
5,decay,0.1,0,36.900000000000006
5,decay,0.1,0,37.2
5,decay,0.1,0,37.5
5,decay,0.1,0,37.8
5,decay,0.1,0,38.099999999999994
5,decay,0.1,0,38.39999999999999
5,decay,0.1,0,38.69999999999999
5,decay,0.1,0,38.999999999999986
5,decay,0.1,0,39.29999999999998
5,decay,0.1,0,39.59999999999998
5,decay,0.1,0,39.89999999999998
5,decay,0.1,0,40.199999999999974
5,decay,0.1,0,40.49999999999997
5,decay,0.1,0,40.79999999999997
5,decay,0.1,0,41.099999999999966
5,decay,0.1,0,41.39999999999996
5,decay,0.1,0,41.69999999999996
5,decay,0.1,0,41.99999999999996
5,decay,0.1,0,42.299999999999955
5,decay,0.1,0,42.59999999999995
5,decay,0.1,0,42.89999999999995
5,decay,0.1,0,43.199999999999946
5,decay,0.1,0,43.49999999999994
5,decay,0.1,0,43.79999999999994
5,decay,0.1,0,44.09999999999994
5,decay,0.1,0,44.399999999999935
5,decay,0.1,0,44.69999999999993
5,decay,0.1,0,44.99999999999993
5,decay,0.1,0,45.299999999999926
5,decay,0.1,0,45.59999999999992
5,decay,0.1,0,45.89999999999992
5,decay,0.1,0,46.19999999999992
5,decay,0.1,0,46.499999999999915
5,decay,0.1,0,46.79999999999991
5,decay,0.1,0,47.09999999999991
5,decay,0.1,0,47.399999999999906
5,decay,0.1,0,47.6999999999999
5,decay,0.1,0,47.9999999999999
5,decay,0.1,0,48.2999999999999
5,decay,0.1,0,48.599999999999895
5,decay,0.1,0,48.89999999999989
5,decay,0.1,0,49.19999999999989
5,decay,0.1,0,49.499999999999886
5,decay,0.1,0,49.79999999999988
5,decay,0.1,0,50.09999999999988
5,decay,0.1,0,50.39999999999988
5,decay,0.1,0,50.699999999999875
5,decay,0.1,0,50.99999999999987
5,decay,0.1,0,51.29999999999987
5,decay,0.1,0,51.599999999999866
5,decay,0.1,0,51.899999999999864
5,decay,0.1,0,52.19999999999986
5,decay,0.1,0,52.49999999999986
5,decay,0.1,0,52.799999999999855
5,decay,0.1,0,53.09999999999985
5,decay,0.1,0,53.39999999999985
5,decay,0.1,0,53.69999999999985
5,decay,0.1,0,53.999999999999844
5,decay,0.1,0,54.29999999999984
5,decay,0.1,0,54.59999999999984
5,decay,0.1,0,54.899999999999835
5,decay,0.1,0,55.19999999999983
5,decay,0.1,0,55.49999999999983
5,decay,0.1,0,55.79999999999983
5,decay,0.1,0,56.099999999999824
5,decay,0.1,0,56.39999999999982
5,decay,0.1,0,56.69999999999982
5,decay,0.1,0,56.999999999999815
5,decay,0.1,0,57.29999999999981
5,decay,0.1,0,57.59999999999981
5,decay,0.1,0,57.89999999999981
5,decay,0.1,0,58.199999999999804
5,decay,0.1,0,58.4999999999998
5,decay,0.1,0,58.7999999999998
5,decay,0.1,0,59.099999999999795
5,decay,0.1,0,59.39999999999979
5,decay,0.1,0,59.69999999999979
5,decay,0.1,0,59.99999999999979
5,decay,0.1,0,60.299999999999784
5,decay,0.1,0,60.59999999999978
5,decay,0.1,0,60.89999999999978
5,decay,0.1,0,61.199999999999775
5,decay,0.1,0,61.49999999999977
5,decay,0.1,0,61.79999999999977
5,decay,0.1,0,62.09999999999977
5,decay,0.1,0,62.399999999999764
5,decay,0.1,0,62.69999999999976
5,decay,0.1,0,62.99999999999976
5,decay,0.1,0,63.299999999999756
5,decay,0.1,0,63.59999999999975
5,decay,0.1,0,63.89999999999975
5,decay,0.1,0,64.19999999999975
5,decay,0.1,0,64.49999999999974
5,decay,0.1,0,64.79999999999974
5,decay,0.1,0,65.09999999999974
5,decay,0.1,0,65.39999999999974
5,decay,0.1,0,65.69999999999973
5,decay,0.1,0,65.99999999999973
5,decay,0.1,0,66.29999999999973
5,decay,0.1,0,66.59999999999972
5,decay,0.1,0,66.89999999999972
5,decay,0.1,0,67.19999999999972
5,decay,0.1,0,67.49999999999972
5,decay,0.1,0,67.79999999999971
5,decay,0.1,0,68.09999999999971
5,decay,0.1,0,68.39999999999971
5,decay,0.1,0,68.6999999999997
5,decay,0.1,0,68.9999999999997
5,decay,0.1,0,69.2999999999997
5,decay,0.1,0,69.5999999999997
5,decay,0.1,0,69.8999999999997
5,decay,0.1,0,70.19999999999969
5,decay,0.1,0,70.49999999999969
5,decay,0.1,0,70.79999999999968
5,decay,0.1,0,71.09999999999968
5,decay,0.1,0,71.39999999999968
5,decay,0.1,0,71.69999999999968
5,decay,0.1,0,71.99999999999967
5,decay,0.1,0,72.29999999999967
5,decay,0.1,0,72.59999999999967
5,decay,0.1,0,72.89999999999966
5,decay,0.1,0,73.19999999999966
5,decay,0.1,0,73.49999999999966
5,decay,0.1,0,73.79999999999966
5,decay,0.1,0,74.09999999999965
5,decay,0.1,0,74.39999999999965
5,decay,0.1,0,74.69999999999965
5,decay,0.1,0,74.99999999999964
5,decay,0.1,0,75.29999999999964
5,decay,0.1,0,75.59999999999964
5,decay,0.1,0,75.89999999999964
5,decay,0.1,0,76.19999999999963
5,decay,0.1,0,76.49999999999963
5,decay,0.1,0,76.79999999999963
5,decay,0.1,0,77.09999999999962
5,decay,0.1,0,77.39999999999962
5,decay,0.1,0,77.69999999999962
5,decay,0.1,0,77.99999999999962
5,decay,0.1,0,78.29999999999961
5,decay,0.1,0,78.59999999999961
5,decay,0.1,0,78.89999999999961
5,decay,0.1,0,79.1999999999996
5,decay,0.1,0,79.4999999999996
5,decay,0.1,0,79.7999999999996
5,decay,0.1,0,80.0999999999996
5,decay,0.1,0,80.3999999999996
5,decay,0.1,0,80.69999999999959
5,decay,0.1,0,80.99999999999959
5,decay,0.1,0,81.29999999999959
5,decay,0.1,0,81.59999999999958
5,decay,0.1,0,81.89999999999958
5,decay,0.1,0,82.19999999999958
5,decay,0.1,0,82.49999999999957
5,decay,0.1,0,82.79999999999957
5,decay,0.1,0,83.09999999999957
5,decay,0.1,0,83.39999999999957
5,decay,0.1,0,83.69999999999956
5,decay,0.1,0,83.99999999999956
5,decay,0.1,0,84.29999999999956
5,decay,0.1,0,84.59999999999955
5,decay,0.1,0,84.89999999999955
5,decay,0.1,0,85.19999999999955
5,decay,0.1,0,85.49999999999955
5,decay,0.1,0,85.79999999999954
5,decay,0.1,0,86.09999999999954
5,decay,0.1,0,86.39999999999954
5,decay,0.1,0,86.69999999999953
5,decay,0.1,0,86.99999999999953
5,decay,0.1,0,87.29999999999953
5,decay,0.1,0,87.59999999999953
5,decay,0.1,0,87.89999999999952
5,decay,0.1,0,88.19999999999952
5,decay,0.1,0,88.49999999999952
5,decay,0.1,0,88.79999999999951
5,decay,0.1,0,89.09999999999951
5,decay,0.1,0,89.39999999999951
5,decay,0.1,0,89.6999999999995
5,decay,0.1,0,89.9999999999995
5,decay,0.1,0,90.2999999999995
5,decay,0.1,0,90.5999999999995
6,decay,0.1,0,0.0
6,decay,0.1,0,0.3
6,decay,0.1,0,0.6
6,decay,0.1,0,0.8999999999999999
6,decay,0.1,0,1.2
6,decay,0.1,0,1.5
6,decay,0.1,0,1.8
6,decay,0.1,0,2.1
6,decay,0.1,0,2.4
6,decay,0.1,0,2.6999999999999997
6,decay,0.1,0,2.9999999999999996
6,decay,0.1,0,3.2999999999999994
6,decay,0.1,0,3.599999999999999
6,decay,0.1,0,3.899999999999999
6,decay,0.1,0,4.199999999999999
6,decay,0.1,0,4.499999999999999
6,decay,0.1,0,4.799999999999999
6,decay,0.1,0,5.099999999999999
6,decay,0.1,0,5.399999999999999
6,decay,0.1,0,5.699999999999998
6,decay,0.1,0,5.999999999999998
6,decay,0.1,0,6.299999999999998
6,decay,0.1,0,6.599999999999998
6,decay,0.1,0,6.899999999999998
6,decay,0.1,0,7.1999999999999975
6,decay,0.1,0,7.499999999999997
6,decay,0.1,0,7.799999999999997
6,decay,0.1,0,8.099999999999998
6,decay,0.1,0,8.399999999999999
6,decay,0.1,0,8.7
6,decay,0.1,0,9.0
6,decay,0.1,0,9.3
6,decay,0.1,0,9.600000000000001
6,decay,0.1,0,9.900000000000002
6,decay,0.1,0,10.200000000000003
6,decay,0.1,0,10.500000000000004
6,decay,0.1,0,10.800000000000004
6,decay,0.1,0,11.100000000000005
6,decay,0.1,0,11.400000000000006
6,decay,0.1,0,11.700000000000006
6,decay,0.1,0,12.000000000000007
6,decay,0.1,0,12.300000000000008
6,decay,0.1,0,12.600000000000009
6,decay,0.1,0,12.90000000000001
6,decay,0.1,0,13.20000000000001
6,decay,0.1,0,13.50000000000001
6,decay,0.1,0,13.800000000000011
6,decay,0.1,0,14.100000000000012
6,decay,0.1,0,14.400000000000013
6,decay,0.1,0,14.700000000000014
6,decay,0.1,0,15.000000000000014
6,decay,0.1,0,15.300000000000015
6,decay,0.1,0,15.600000000000016
6,decay,0.1,0,15.900000000000016
6,decay,0.1,0,16.200000000000017
6,decay,0.1,0,16.500000000000018
6,decay,0.1,0,16.80000000000002
6,decay,0.1,0,17.10000000000002
6,decay,0.1,0,17.40000000000002
6,decay,0.1,0,17.70000000000002
6,decay,0.1,0,18.00000000000002
6,decay,0.1,0,18.300000000000022
6,decay,0.1,0,18.600000000000023
6,decay,0.1,0,18.900000000000023
6,decay,0.1,0,19.200000000000024
6,decay,0.1,0,19.500000000000025
6,decay,0.1,0,19.800000000000026
6,decay,0.1,0,20.100000000000026
6,decay,0.1,0,20.400000000000027
6,decay,0.1,0,20.700000000000028
6,decay,0.1,0,21.00000000000003
6,decay,0.1,0,21.30000000000003
6,decay,0.1,0,21.60000000000003
6,decay,0.1,0,21.90000000000003
6,decay,0.1,0,22.20000000000003
6,decay,0.1,0,22.500000000000032
6,decay,0.1,0,22.800000000000033
6,decay,0.1,0,23.100000000000033
6,decay,0.1,0,23.400000000000034
6,decay,0.1,0,23.700000000000035
6,decay,0.1,0,24.000000000000036
6,decay,0.1,0,24.300000000000036
6,decay,0.1,0,24.600000000000037
6,decay,0.1,0,24.900000000000038
6,decay,0.1,0,25.20000000000004
6,decay,0.1,0,25.50000000000004
6,decay,0.1,0,25.80000000000004
6,decay,0.1,0,26.10000000000004
6,decay,0.1,0,26.40000000000004
6,decay,0.1,0,26.700000000000042
6,decay,0.1,0,27.000000000000043
6,decay,0.1,0,27.300000000000043
6,decay,0.1,0,27.600000000000044
6,decay,0.1,0,27.900000000000045
6,decay,0.1,0,28.200000000000045
6,decay,0.1,0,28.500000000000046
6,decay,0.1,0,28.800000000000047
6,decay,0.1,0,29.100000000000048
6,decay,0.1,0,29.40000000000005
6,decay,0.1,0,29.70000000000005
6,decay,0.1,0,30.00000000000005
6,decay,0.1,0,30.30000000000005
6,decay,0.1,0,30.60000000000005
6,decay,0.1,0,30.900000000000052
6,decay,0.1,0,31.200000000000053
6,decay,0.1,0,31.500000000000053
6,decay,0.1,0,31.800000000000054
6,decay,0.1,0,32.10000000000005
6,decay,0.1,0,32.40000000000005
6,decay,0.1,0,32.700000000000045
6,decay,0.1,0,33.00000000000004
6,decay,0.1,0,33.30000000000004
6,decay,0.1,0,33.60000000000004
6,decay,0.1,0,33.900000000000034
6,decay,0.1,0,34.20000000000003
6,decay,0.1,0,34.50000000000003
6,decay,0.1,0,34.800000000000026
6,decay,0.1,0,35.10000000000002
6,decay,0.1,0,35.40000000000002
6,decay,0.1,0,35.70000000000002
6,decay,0.1,0,36.000000000000014
6,decay,0.1,0,36.30000000000001
6,decay,0.1,0,36.60000000000001
6,decay,0.1,0,36.900000000000006
6,decay,0.1,0,37.2
6,decay,0.1,0,37.5
6,decay,0.1,0,37.8
6,decay,0.1,0,38.099999999999994
6,decay,0.1,0,38.39999999999999
6,decay,0.1,0,38.69999999999999
6,decay,0.1,0,38.999999999999986
6,decay,0.1,0,39.29999999999998
6,decay,0.1,0,39.59999999999998
6,decay,0.1,0,39.89999999999998
6,decay,0.1,0,40.199999999999974
6,decay,0.1,0,40.49999999999997
6,decay,0.1,0,40.79999999999997
6,decay,0.1,0,41.099999999999966
6,decay,0.1,0,41.39999999999996
6,decay,0.1,0,41.69999999999996
6,decay,0.1,0,41.99999999999996
6,decay,0.1,0,42.299999999999955
6,decay,0.1,0,42.59999999999995
